Group,Address
1883,"2A. CALLE 2-50, ZONA 1"
1884,"2A. CALLE 3-18, ZONA 2"
1884,2A. CALLE 3-18 ZONA 2
1885,"1A. CALLE 1-54, ZONA 6, COLONIA LOS ALAMOS"
1886,"LOTE 1, MANZANA ""M"", SECTOR 9, ZONA 7, COLONIA PRADOS DE VILLA HERMOSA"
1887,"18 CALLE 22-60 COLONIA PRADOS DE VILLA HERMOSA, ZONA 7"
1888,"0 AVENIDA 5-93 ZONA 6, COLONIA LOS ALAMOS"
1888,"0A. AVENIDA 5-93, ZONA 6, COLONIA LOS ALAMOS"
1889,"7A. AVENIDA 0-80 ZONA 13, RIBERA DEL RIO"
1890,"6A. AVENIDA 4-25, ZONA 10, COLONIA LAS MARGARITAS"
1891,"CALLE PRINCIPAL 2-18 ZONA 4, SANTA INÉS PETAPA"
1892,"20 CALLE A 20-60, ZONA 7, COLONIA VILLA HERMOSA I"
1892,"20 CALLE A 20-60 ZONA 7, COLONIA VILLA HERMOSA I"
1893,"7A. AVENIDA 2-10 ZONA 13, RESIDENCIALES RIBERA DEL RÍO"
1894,"2A. CALLE 0-48 ZONA 10, CONDOMINIO LA CASTELLANA"
1894,"2A. CALLE 0-48, ZONA 10, CONDOMINIO LA CASTELLANA"
1895,3A. CALLE 0-40 ZONA 1
1896,"LOTES 20 Y 21, MANZANA C, SECTOR 10, COLONIA PRADOS DE VILLA HERMOSA, ZONA 7"
1897,"LOTES 21, 22 Y 23, MANZANA F, SECTOR 9, COLONIA PRADOS DE VILLA HERMOSA"
1898,"23A. CALLE 20-00 ZONA 7, VILLA HERMOSA I CENTRO COMERCIAL PACIFIC VILLA HERMOSA"
1899,"14A. AVENIDA 27-25, RESIDENCIALES FUENTES DEL VALLE I, ZONA 7"
1900,"LOTE 26, MANZANA E, SECTOR 1, VILLA HERMOSA I"
1901,"0 AVENIDA A, 4-50, COLONIA LOS ÁLAMOS, ZONA 6"
1902,34 AVENIDA 19-87 COLONIA VILLA HERMOSA I SAN MIGUEL PETAPA
1903,LOTE 2 MANZANA M SECTOR 9 PRADOS DE VILLA HERMOSA SAN MIGUEL PETAPA
1904,4 AVENIDA Y 4 CALLE ZONA 6 COLONAI LOS ALAMOS SAN MIGUEL PETAPA
1905,"LOTE 14, MANZANA L, SECTOR 4, PRADOS DE VILLA HERMOSA, ZONA 7"
1906,"0 AVENIDA 0-72 COLONIA EL CORTIJO, ZONA 10"
1907,"1A. AVENIDA A, 1-25, ZONA 1"
1908,"SECTOR 3, MANZANA C, LOTES 11, 12 Y 13 RESIDENCIALES VILLA HERMOSA, ZONA 7"
1909,"LOTES 7, 8, 9, 10 Y 11, MANZANA B, SECTOR 11, ZONA 7"
1910,LOTE 51 MANZANA J SECTOR 9 COLONIA VILLA HERMOSA I ZONA 7
1910,"LOTE 51, MANZANA J, SECTOR 9, COLONIA VILLA HERMOSA I, ZONA 7"
1911,"29A. AVENIDA 19-50 COLONIA VILLA HERMOSA  I, ZONA 7"
1911,"29A. AVENIDA 19-50, COLONIA VILLA HERMOSA I, ZONA 7"
1912,"9A. AVENIDA 2-65 (MANZANA H, LOTE 15) RESIDENCIALES EUCALIPTOS I, ZONA 3"
1913,"2A. AVENIDA 1-55 COLONIA EL CORTIJO, ZONA 10"
1914,"22A. CALLE LOTE 57, 58 Y 59, MANZANA R, SECTOR 11, VILLA HERMOSA I, ZONA 7"
1915,0 AVENIDA A 4-50 COLONIA LOS ALAMOS ZONA 6
1916,4A AVE. 0-35 ZONA 2
1917,SECTOR 3 MANZANA N 17-22 COL. VILLAHERMOSA I SAN MIGUEL PETAPA
1918,1A. CALLE A 22-52 ZONA 6 COLONIA LOS ANGELES
1919,"LOTE 1 MANZANA Q SECTOR 6, VILLA HERMOSA I"
1920,LOTE 4 MZ. H SECTOR I VILLA HERMOSA 2
1921,BOULEVAR VILLA HERMOSA MANZANA L LOTE 9 SECTOR 4 VILLA HERMOSA I ZONA 7
1922,"CALLE PRINCIPAL 2-18, ZONA 4 ALDEA SANTA INES PETAPA"
1923,"MANZANA L, LOTE 9, SECTOR 4, VILLA HERMOSA I"
1924,29 AV. 19-50 ZONA 7 VILLA HERMOSA I
1925,MANZANA L LOTE 9 SECTOR 4 VILLA HERMOSA I ZONA 7
1926,"LOTES 7,8,9,10 Y 11 MANZANA B SECTOR 11 PRADOS DE VILLAHERMOSA ZONA 7"
1927,LOTE 4 MANZANA A SECTOR 2 VILLAHERMOSA II
1928,"LOTE 57, MANZANA 'A' SECTOR 9, PRADOS DE VILLA HERMOSA"
1929,"LOTE 1, MANZANA  M  SECTOR 9, PRADOS DE VILLA HERMOSA"
1930,"33 AVENIDA 17-83, VILLA HERMOSA I ZONA 7"
1931,0 CALLE 7-74 ZONA 2
1932,"LOTE 9, MANZANA  A  SECTOR 6, PRADOS DE VILLA HERMOSA"
1933,6A AVE. A 10-59 ZONA 1
1934,2A CALLE 7-32 ZONA 1
1934,2A. CALLE 7-32 ZONA 1
1935,2A CALLE 7-32 INTERIO ZONA 1
1935,2A. CALLE 7-32 INTERIOR ZONA 1
1936,10A AVE. 10-00 ZONA 1
1936,10 AVE 10-00 ZONA 1
1937,5A. CALLE 5-47 ZONA 1
1937,5A. CALLE 5-43 ZONA 1
1938,4A AVE. 1-30 ZONA 1
1939,EL TERRERO ZONA 4
1940,5TA. AV. 7-112 ZONA 1
1941,6A AVENIDA 9-17 ZONA 1
1942,9º. CALLEJÓN ¿B¿ 12-94 ZONA 4 SECTOR LOS OLIVOS ¿EL TERRERO¿
1942,"9º. CALLEJÓN B 12-94, ZONA 4, SECTOR LOS OLIVOS EL TERRERO"
1943,"4A. AVENIDA 1-30, ZONA 1"
1943,4A. AVENIDA 1-30 ZONA 1
1944,4 AVENIDA 1-30 ZONA 1
1945,"5A. CALLE 3-28 ZONA 2, BARRIO MINERVA"
1946,CORRAL CHIQUITO ZONA 8
1947,1RA. CALLE ZONA 8
1948,ALDEA CHIMUSINIQUE
1949,2DA. CALLE 6-49 ZONA 1
1949,"2A. CALLE 6-49, ZONA 1"
1950,4A AVENIDA 1-30 ZONA 1 DE LA CIUDAD
1951,SECTOR BRASILIA ZONA 7
1952,8VA. AVENIDA 1-80 ZONA 1
1953,3A. AVENIDA 1-140 ZONA 3
1953,"3A. AVENIDA 1-140, ZONA 3"
1953,3A AVENIDA 1-40 ZONA 3
1954,CABECERA DEPARTAMENTAL
1955,ZACULEU CENTRAL ZONA 9
1956,ALDEA XINAXOJ
1957,11 AVENIDA A 11-45 ZONA 8
1958,"1A. CALLE 7-77, ZONA 8"
1959,"2A. CALLE FINAL 3-37 COLONIA ALVARADO, ZONA 5"
1960,7A. CALLE 6-52 ZONA 1
1960,"7A. CALLE 6-52, ZONA 1"
1961,"7A.  AVENIDA 6-55, ZONA 1"
1962,"5A. AVENIDA ""A"" 5-80 ZONA 1"
1962,"5A AVENIDA ""A"" 5-80 ZONA 1"
1963,3A. CALLE FINAL ZACULEU CENTRAL ZONA 9
1963,"3A. CALLE FINAL, ZACULEU CENTRAL, ZONA 9"
1964,"7A. CALLE 12-75, ZONA 5, COLONIA LA HONDONADA HUEHUETENANGO"
1964,"7MA. CALLE 12-75, ZONA 5 COLONIA LA HONDONADA HUEHUETENANGO"
1965,5A. AVENIDA 7-112 ZONA 1
1965,"5A. AVENIDA 7-112, ZONA 1"
1966,2A. AVENIDA 1-115 ZONA 3
1966,"2A. AVENIDA 1-115, ZONA 3"
1967,"5A. CALLE  11-66, ZONA 1"
1967,5A. CALLE 11-66 ZONA 1
1967,5A. CALLE  11-66 ZONA 1
1968,"5A. CALLE 11-65, ZONA 1"
1968,5A. CALLE 11-65 ZONA 1
1969,"7MA. CALLE 12-75, ZONA 5, COLONIA LA HONDONADA"
1969,7A. CALLE 12-75 ZONA 5 COLONIA LA HONDONADA
1970,"4TA. CALLE 2-66. ZONA 9, ZACULEU CENTRAL"
1970,4TA CALLE 2-66 ZONA 9 ZACULEU CENTRAL
1971,5A. AVENIDA FINAL ZONA 6
1972,LA JOYA ZONA 4
1973,SEGUNDO CARRIZAL ZONA 3
1974,"6A. AVENIDA ""C"" 8-30 ZONA 1, COLONIA MAKEPEACE"
1975,"CALZADA KAIBIL BALAM, CANTÓN SAN JOSÉ, ZONA 5"
1976,ALDEA OJECHEJEL
1977,ALDEA ZACULEU CENTRAL ZONA 9
1978,1RA. CALLE ZONA 8 HUEHUETENANGO
1979,"7A. CALLE 6-52 ""A"", ZONA 1"
1979,"7A. CALLE 6-52- ""A"" ZONA 1"
1980,"6A. AVENIDA ""A"" 9-17, ZONA 1"
1981,"7A. AVENIDA ""B"" 1-26 ZONA 1"
1982,"ALDEA TOJOTZALÉ, PUENTE ARROYO"
1983,2A. AVENIDA 4-04 ZONA 3
1983,2A AVENIDA 4-04 ZONA 3
1984,3ERA. CALLE FINAL ZONA 8
1985,"2A. AVENIDA A 1-15, ZONA 3"
1986,"2DA. AV. ""A"" 1-15, ZONA 3, EL CALVARIO"
1987,3. AVENIDA FINAL ZONA 3
1987,3A. AVENIDA FINAL ZONA 3
1988,1A. CALLE ZONA 3 EL CALVARIO
1989,5A. AVENIDA 9-98 ZONA 7 SECTOR BRASILIA
1989,"5A. AVENIDA 9-98, ZONA 7, SECTOR BRASILIA"
1990,ALDEA SUCULQUE
1991,"SECTOR LOS OLIVOS, ZONA 4 02/01/2023"
1992,"3A. CALLE FINAL, EL CALVARIO ZONA 3"
1993,5A. AVENIDA 1-25 ZONA 8
1994,6TA. AVENIDA COLONIA MAKEPEACE ZONA 1
1995,6A. AVENIDA 6-11 ZONA 1
1996,"9O. CALLEJÓN ""B"" 12-94 ZONA 4 SECTOR LOS OLIVOS ""EL TERRERO"""
1997,"2A. AVENIDA ""A"" 1-36 ZONA 3, EL CALVARIO"
1998,"11. AVENIDA ""A"" 1-45 CORRAL CHIQUITO ZONA 8"
1999,ALDEA LAS LAGUNAS ZONA 10
2000,"5A. CALLE Y 9A. AVENIDA, INTERIOR DE LA ZONA 1"
2001,5A. CALLE 11-20 ZONA 1
2002,3AV. 1-140 ZONA 3
2003,4A.CALLE 8-80 ZONA 4
2004,6A. AVENIDA  A  10-59 ZONA 1
2005,LAS LAGUNAS ZONA 9
2006,5A. AVENIDA 7-147 ZONA 1
2007,3A. CALLE Y 4A. AVENIDA ZONA 9 ALDEA ZACULEU CENTRAL
2008,4A CALLE 8-80 ZONA 4.
2009,5A. CALLE 1ER ACCESO 5-75 ZONA 5
2010,6A. AV. C 8A. CALLE 8-30 COL. MAKEPEACE ZONA 1
2011,"12 CALLE 1-50, ZONA 5 COLONIA LOS ENCINOS"
2012,"9A. CALLE ""A""  13-21, ZONA 5"
2013,LO DE HERNANDEZ ZONA 7
2014,"8A. CALLE  A  10-82 ZONA 1 7MA. CALLE 12-75, ZONA 5, COLONIA LA HONDONADA"
2015,2A. CALLE 8-79 COLONIA LO DE HERNANDEZ ZONA 7
2016,1A. CALLE 0-34 ZONA 1
2016,1A. CALLE 0-45 ZONA 1
2017,3AV. FINAL ZONA 3
2018,4TA. AV. 0-49 COLONIA ALVARADO ZONA 5
2019,5AV. 7-147 ZONA 1
2020,2A. CALLE 11-76 ZONA 4
2021,ALDEA CHINACA
2022,SECTOR IV CAMBOTE ZONA 11
2023,SEGUNDA CALLE ZONA SIETE LO DE HERNANDEZ
2024,13 CALLE 2-20 COLONIA LOS ENCINOS ZONA 5 OFICINAS 205
2025,COLONIA MAKEPEACE ZONA 1
2026,3A. CALLE 6-45 ZONA 5
2027,ALDEA CHUSCAJ
2028,CANTON LA LAGUNITA ZONA 3
2028,CANTÓN LA LAGUNITA ZONA 3
2029,"CANTON LOS PLANES DEL CORDERO, ALDEA LA CAPELLANIA"
2030,5A. AV. 4-13 ZONA 1
2031,ALDEA SAN FRANCISCO LAS FLORES
2032,"CANTÓN NUEVA ESPERANZA, ALDEA RÍO ESCONDIDO"
2032,CANTÓN NUEVA ESPERANZA ALDEA RÍO ESCONDIDO
2033,"EOU PARA NIÑAS 5A. AVENIDA 4-13, ZONA 1"
2034,5TA. AVENDIA 4-13 ZONA 1
2035,CANTÓN LA LAGUNITA ZONA 3 CHIANTLA
2036,CANTÓN PARROQUIA
2037,"ALDEA CHUSCAJ, ZONA 4 CHIANTLA"
2038,ALDEA BUENOS AIRES
2039,5A. AVENIDA 4-13 ZONA 1
2040,CANTÓN PARROQUIA ZONA 1
2041,ALDEA CHÓCHAL
2042,11 AV. 8-25 ZONA 3
2043,ALDEA XEPON GRANDE
2044,"CALZADA FÉLIX CALDERÓN AVILA 0-15, ZONA 6,  BARRIO LA COMUNIDAD"
2044,"CALZADA FÉLIX CALDERÓN AVILA 0-15, ZONA 6 BARRIO LA COMUNIDAD"
2045,ALDEA XEPON CHIQUITO
2046,XEPON CHIQUITO
2047,BARRIO SAN JOAQUÍN
2048,CASERÍO TOJOCHÁN
2049,"CASERÍO TOJOCHÁN, ALDEA PUCAL"
2050,CABECERA MUNICIPAL DE MALACATANCITO MALACATANCITO
2051,ALDEA YERBA BUENA ALTA
2052,"CASERÍO EL CARRIZAL, ALDEA EL TRIUNFO"
2053,ALDEA POSONICAPA CHIQUITO
2054,CASERÍO LA CRUZ REGIONAL
2055,ALDEA SOSÍ
2056,16/10/2021
2057,CALLE LA PAZ
2058,NENTON
2059,"COLONIA NUEVA ESPERANZA, CHACULÁ"
2060,ALDEA RIO OCHO
2061,ALDEA EL TZALAY
2062,ALDEA HUIXOC
2063,ALDEA EL PALMAR
2064,ALDEA MICHICOY
2065,CALLE PRINCIPAL
2066,"SAN PEDRO NECTA, HUEHUETENANGO"
2067,CANTON EL LLANO
2068,ALDEA CHEJBAL
2069,ALDE EL LIMONAR
2069,ALDEA EL LIMONAR
2070,ALDEA TZISBAJ
2071,SAN MARCOS HUISTA
2072,CANTÓN SAN SEBASTIÁN
2072,CANTÓN SAN SEBASTIAN
2073,ALDEA LA LAGUNA
2074,ALDEA BUXUP
2075,"CANTÓN PARROQUIA, ALDEA TZISBAJ"
2076,ALDEA SAN MARCOS HUISTA
2077,CANTÓN EL LLANO
2078,"ZONA 1, CANTÓN PARROQUIA"
2079,CANTON SAN SEBASTIAN
2080,CANTON LLANO
2081,"BARRIO ESQUIPULAS, ZONA 6"
2081,BARRIO ESQUIPULAS ZONA 6
2082,"BARRIO EL CARMEN, ZONA 2"
2083,BARRIO COTZAN
2084,BARRIO ESQUIPULAS
2085,BARRIO EL CENTRO SAN PEDRO SOLOMA
2086,BARRIO EL CARMEN
2087,SAN ILDEFONSO IXTAHUACAN
2088,"CASERÍO CHEJOJ, ALDEA VEGA DE SAN MIGUEL"
2089,"CASERÍO EL PLATANAR, ALDEA CASACA"
2090,SAN ILDEFONSO
2091,ALDEA EL CHALUM
2092,"COLONIA NUEVA, CABECERA MUNICIPAL"
2093,"CABECERA MUNICIPAL, LA LIBERTAD"
2094,LA LIBERTAD
2095,ALDEA VALPARAISO
2096,ALDEA CAMOJALLITO
2097,LA DEMOCRACIA
2098,CAMOJALLITO
2099,LA MESILLA
2100,ALDEA SANTA ROSA
2101,ALDEA LA MESILLA
2102,"8A. CALLE 1-35, ZONA 2"
2103,"CALLE SAMUEL HERNANDEZ,ALDEA LA MESILLA"
2104,CANTON EL CALVARIO
2105,CALLE REAL EL CEMENTERIO
2105,CALLE REAL DEL CEMENTERIO
2106,ALDEA SAN MARTÍN CUCHUMATÁN
2107,CALLE REAL CEMENTERIO
2108,CANTÓN EL BOSQUE
2109,CANTON VISTA HERMOSA
2109,CANTÓN VISTA HERMOSA
2110,"CENTRO POLIFUNCIONAL, CANTÓN VISTA HERMOSA"
2111,"CANTÓN VISTA HERMOSA SANTA EULALIA, HUEHUETENANGO"
2112,ALDEA COCOLA GRANDE
2113,CANTÓN ROSARIO
2114,CABECERA MUNICIPAL SANTA EULALIA
2114,"CABECERA MUNICIPAL, SANTA EULALIA"
2115,CANTÓN CENTRO
2116,VISTA HERMOSA
2117,CANTÓN CALVARIO
2118,"SANTA EULALIA, HUEHUETENANGO"
2119,ALDEA POJOM SAN MATEO IXTATÁN
2120,ALDEA POJOM
2121,CANTÓN CHAKCHAKK´EN
2122,ALDEA YALANHUITZ
2123,SAN MATEO IXTATAN
2124,COLOTENANGO
2125,"CASERÍO TZIMINAS, ALDEA TZABAL"
2126,"SAN SEBASTIAN, HUEHUETENANGO"
2127,TECTITAN
2128,ALDEA SANTIAGO PETATAN
2128,ALDEA SANTIAGO PETZATAN
2129,CANTÓN CIPRÉS
2130,CANTON MENDEZ
2131,CANTON REFORMA
2132,CABECERA MUNICIPAL SAN ANTONIO HUISTA
2132,"CABECERA MUNICIPAL, SAN ANTONIO HUISTA"
2133,CANTÓN REFORMA
2134,CANTÓN RECREO
2135,SAN ANTONIO HUISTA
2136,SAN SEBASTIAN COATAN
2137,CABECERA MUNICIPAL SAN PEDRO SOLOMA
2138,SAN SEBASTIÁN COATÁN
2139,ALDEA SAN JOSÉ PUEBLO NUEVO
2140,CABECERA MUNICIPAL SAN SEBASTIÁN COATÁN
2141,ALDEA PALESTINA LA UNION
2142,ALDEA SAN JUAN LA CEIBA
2143,ALDEA NUEVA GENERACION MAYA
2144,SANTA CRUZ BARILLAS
2145,ALDEA NUEVA UNION MAYA
2146,ALDEA EL JORDÁN SANTA CRUZ BARILLAS
2147,ALDEA SAN FRANCISCO MOMONLAC
2148,"5A.  CALLE 5-75, ZONA 1 02/01/202"
2149,"5A.  CALLE 5-75, ZONA 1"
2150,ALDEA YULCONOP
2151,"ALDEA CHANCOLÍN, CASERÍO LAS VICTORIAS"
2152,"2A.  CALLE 6-35, ZONA 6"
2152,"2A. CALLE 6-35, ZONA 6"
2153,0 AVENIDA 1-54 ZONA 4
2154,"2A. CALLE 6-35, ZONA 6, CABECERA MUNICIPAL"
2155,"1A. AVENIDA 01-21, ZONA 1"
2156,CASERÍO SANTA ELENA
2157,"4TA. AVENIDA 2-11, ZONA 1"
2158,VILLA DE BARILLAS
2159,2A. CALLE 0-27 ZONA 1 BARILLAS
2160,2A. AV. 2-31 ZONA 3
2161,ALDEA CLIMENTORO
2162,3A. CALLE 7-42 ZONA 1
2163,4TA CALLE 3-35 ZONA 3
2163,"4TA. CALLE 3-35, ZONA 3"
2163,4TA. CALLE 3-35 ZONA 3
2164,ALDEA CANTZELA
2165,"3A. AVENIDA 3-01, ZONA 1"
2165,3A. AVENIDA 3-01 ZONA 1
2166,CABECERA MUNICIPAL AGUACATAN
2167,7A. AVENIDA 3-40 ZONA 1
2167,6A. AVENIDA 3-40 ZONA 1
2168,"ALDEA PATZALAM, CASERÍO AGUA BLANCA"
2169,"4A. CALLE 3-35, ZONA 3"
2170,"4A.  CALLE 3-35, ZONA 3 AGUACATÁN"
2171,AGUACATAN
2172,SANTIAGO CHIMALTENANGO
2173,CANTON BUENOS AIRES
2174,ALDEA VALENTON
2175,UNION CANTINIL
2176,"CASERÍO CUATRO CAMINOS, ALDEA LA TEJERA"
2177,CASERIO EL CARMEN ALDEA CANTINIL
2178,ALDEA TAJUMUCO
2179,14 CALLE Y 11 AVENIDA
2180,8A AVENIDA ENTRE 17 Y 18 CALLES
2181,8A. AVENIDA Y 10A. CALLE
2182,10A CALLE ENTRE 8A Y 9A AVENIDAS
2183,ALDEA ENTRE RIOS
2184,7A. CALLE 9A. AVENIDA
2185,15 CALLE ENTRE 7A. Y 8A. AVENIDA
2186,8A. AVENIDA Y 17 CALLE
2187,"COLONIA PIEDRAS NEGRAS, SANTO TOMAS DE CASTILLA"
2187,"COLONIA PIEDRAS NEGRAS, SANTO TOMÁS DE CASTILLA"
2188,ALDEA PLACA NO. 1
2188,ALDEA PLACA NO.1
2189,7A. AVENIDA ENTRE 16A. Y 17A. CALLES
2190,COLONIA SAN MANUEL
2191,COLONIA MARIA LUISA I
2192,ALDEA SAN MIGUELITO
2193,14 CALLE ENTRE 11 AVENIDA
2194,COLONIA SAN CRISTOBAL ENTRE RIOS
2195,5A.CALLE ENTRE 3A. Y 4A. AVENIDA
2196,"COLONIA 15 DE ABRIL, SANTO TOMAS DE CASTILLA"
2197,12 AV. 10 Y 11 CALLE
2198,ALDEA LA PLACA NO. 1
2199,INTERIOR CENTRO DE REHABILITACION
2200,19 CALLE 14 AVENIDAS
2200,19 CALLE 14 AVENIDA
2201,"COLONIA SAN AGUSTIN, DE SANTO TOMAS DE CASTILLA"
2201,"COLONIA SAN AGUSTIN, ALDEA SANTO TOMAS DE CASTILLA"
2202,4A. AVENIDA ENTRE 12 Y 13 CALLES
2203,13 AV. ENTRE 14 Y 15 CALLES
2204,ZONA URBANIZADA PUERTO SANTO TOMAS DE CASTILLA
2205,CASERIO COLINA II DE SANTO TOMAS DE CASTILLA
2205,"CASERIO COLINA II, ALDEA SANTO TOMAS DE CASTILLA"
2206,COLONIA PIEDRAS NEGRAS
2207,12 AVENIDA ENTRE 12 Y 13 CALLES
2208,SANTO TOMAS DE CASTILLA
2209,21 CALLE 14 AVENIDA
2210,"3A. CALLE 15A. AVENIDA, COLONIA LAS FLORES, SANTO TOMAS DE CASTILLA"
2210,"3A. CALLE Y 15 AVENIDA, COLONIA LAS FLORES, SANTO TOMAS DE CASTILLA"
2210,3A. CALLE 15 AVENIDA COLONIA LAS FLORES SANTO TOMAS DE CASTILLA
2211,ALDEA SANTO TOMAS DE CASTILLA
2212,"COLONIA SAN CRISTOBAL, ENTRE RIOS, PUERTO BARRIOS"
2213,"COLONIA PIEDRAS NEGRAS, ALDEA SANTO TOMÁS DE CASTILLA"
2213,"COLONIA PIEDRAS NEGRAS, ALDEA SANTO TOMAS DE CASTILLA"
2213,COLONIA PIEDRAS NEGRAS ALDEA SANTO TOMASDE CASTILLA
2214,BARRIO EL PUEBLITO ALDEA SANTO TOMAS DE CASTILLA
2214,"BARRIO EL PUEBLITO, ALDEA SANTO TOMAS DE CASTILLA"
2215,4A. AVENIDA 12-13 CALLES
2216,21 CALLE 5A. Y 6A. AVENIDAS
2217,7A. CALLE ENTRE 6A. Y 7A. AVENIDAS
2217,7A. CALLE ENTRE 6A. Y 7A. AVENIDA
2218,6A. CALLE Y 4A. AVENIDA
2219,ALDEA MEDIA LUNA
2220,"BARRIO EL PUEBLITO, SANTO TOMAS DE CASTILLA"
2221,11 CALLE ENTRE 10 Y 11 AVENIDAS
2221,11 CALLE ENTRE 10 Y 11 AVENIDA
2222,12 AVENIDA ENTRE 10 Y 11 CALLES
2222,12 AVENIDA ENTRE 10 Y 11 CALLE
2223,"4A, CALLE 15 AVENIDA, COLONIA SAN AGUSTIN, ALDEA SANTO TOMAS DE CASTILLA"
2224,21 AVENIDA  ENTRE 17-18 CALLE
2225,CASERIO LA REFINERIA
2226,22 CALLE 7A. Y 8A. AVENIDA
2227,FINCA PICHILINGO
2228,ALDEA EL COROZO MILLA 4
2229,5A AVENIDA ENTRE 3A. Y 4A. CALLES
2230,"COLONIA LAS FLORES, ALDEA SANTO TOMAS DE CASTILLA"
2231,3A. CALLE 1A. COLONIA SAN AGUSTIN SANTO TOMAS DE CASTILLA
2232,20 AVENIDA 13-14 CALLES
2233,"RIO CACAO, KILOMETRO 292, RUTA AL ATLANTICO"
2234,20 AVENIDA 13 Y 14 CALLE
2235,7A. AVE. ENTRE 14 Y 15 CALLE
2236,22 CALLE ENTRE 7A.Y 8A. AV.
2237,"CASERÍA COLINA II, SANTO TOMÁS DE CASTILLA"
2238,11 CALLE 10 Y 11 AVENIDAS
2238,11 CALLE Y 10 Y 11 AVENIDAS
2239,17 CALLE Y 8A. AVENIDA
2240,14 CALLE ENTRE 11 Y 12 AVENIDA
2241,"14 CALLE FINAL, FINCA PICHILINGO"
2242,7A. AVENIDA ENTRE 14 Y 15 CALLE
2243,"COLONIA PLACA UNO, ALDEA ENTRE RIOS"
2244,"CALZADA AL CAMPO DE DIOS, BARRIO EL PUEBLITO"
2244,"CALZADA CAMPO DE DIOS, BARRIO EL PUEBLITO"
2245,14 CALLE 12 AVENIDA
2246,FINCA ESKIMO
2247,19 CALLE 4A. AVENIDA
2248,AVENIDA GENERAL UBICO Y 17 CALLE
2249,9A. AVE. ENTRE 14 Y 17 CALLES
2249,9A. AVE. ENTRE 14 Y 17 CALLE
2250,IZABAL
2251,FRENTE AL PARQUE BELGA ALDEA SANTO TOMAS DE CASTILLA
2252,COLONIA SAN MANUEL ALDEA SANTO TOMAS DE CASTILLA
2253,7AV. ENTRE 14 Y 15 CALLE EN PUERTO BARRIOS
2254,"7A. AVENIDA ENTRE 14 Y 15 CALLE, PUERTO BARRIOS"
2255,PUERTO BARRIOS
2256,CALZADA AL CAMPO DE DIOS ALDEA SANTO TOMAS DE CASTILLA
2257,11 CALLE 10 Y 11 AV.
2258,8AV. 17 Y 18 CALLE
2259,CALLE PRINCIPAL ALDEA SANTO TOMAS DE CASTILLA
2260,ALDEA PUNTA DE PALMA
2261,10 AVENIDA 10 Y 11 CALLES
2262,ALDEA FRONTERAS RIO DULCE
2262,"ALDEA FRONTERAS, RIO DULCE"
2263,"CALLE DE LA IGLESIA, BARRIO MINERVA"
2264,BARRIO MINERVA
2265,BARRIO EL TALLER FRONTERAS ALDEA FRONTERAS
2265,"BARRIO EL TALLER FRONTERAS, ALDEA FRONTERAS"
2266,ALDEA GUITARRAS
2267,"ALDEA SEMOX , LIVINGSTON, IZABAL"
2268,ALDEA SEMOX
2269,ALDEA LÁMPARA
2270,ALDEA LOS PARACAIDISTAS
2271,ALDEA LOS ANGELES
2271,ALDE LOS ANGELES
2272,"ALDEA LOS ANGELES, RIO DULCE"
2273,ALDEA TAMAGAS CREEK
2274,"ALDEA SAN JOSE BUENA VISTA, RIO DULCE"
2275,ALDEA SAN FELIPE DE LARA
2276,"BARRIO SAN MIGUEL, ALDEA FRONTERAS, RIO DULCE"
2277,ALDEA SAN ANTONIO SEJA
2278,BARRIO EL TALLER ALDEA FRONTERAS RIO DULCE
2278,"BARRIO EL TALLER, ALDEA FRONTERAS RIO DULCE"
2279,BARRIO LA CAPITANIA
2280,"CALLE DEL COMERCIO, BARRIO BARIQUE"
2281,CALLE DE LA IGLESIA
2282,ALDEA BARRA LAMPARA
2283,ALDEA CHICHIPATE
2284,5A. AVENIDA 3-79 ZONA 1
2285,EL ESTOR
2286,"6A. AVENIDA Y 6A. CALLE, ZONA 1"
2287,ALDEA SEPUR ZARCO
2288,"14 AVE. A ENTRE 6A. Y 8A.  CALLE, ZONA 1 BO.SAN JORGE"
2289,"14 AVENIDA 6A. Y 8A. CALLE, BARRIO SAN JORGE"
2290,"4TA. AV. 5TA. CALLE, BARRIO EL CENTRO"
2291,1A. AVENIDAY 5A. CALLE ZONA 1
2292,"BARRIO SAN JORGE, EL ESTOR IZABAL"
2293,BARRIO SAN JORGE
2294,"4A. AVENIDA 05-020, ZONA 1"
2295,"INTERIOR INEB FRANCISCO MARROQUÍN, AVENIDA VICENTE COZZA"
2296,ALDEA PLAYITAS
2297,BARRIO LAS FLORES
2298,BARRIO EL REMOLINO
2299,ALDEA GUAYTAN
2300,AVENIDA VICENTE COZZA
2301,ALDEA RIO NEGRO
2302,BARRIO MODERNO
2303,BARRIO BANANERA
2304,ALDEA LOS ANDES
2305,BARRIO MILLA 37
2306,BARRIO EL MITCHAL
2307,BARRIO LOS CASTRO
2307,BARRIOS LOS CASTRO
2307,BARRO LOS CASTRO
2308,ALDEA RIO BLANCO
2309,BARRIO EL CARRIZAL
2310,COLONIA SANTA BARBARA
2311,FINCA LANQUIN I
2312,ALDEA CAYUGA.
2312,ALDEA CAYUGA
2313,ALDEA TENEDORES
2314,ALDEA ONEIDA
2315,ALDEA SAN FRANCISCO MILLA 45
2316,COLONIA VILLAS DEL ROSARIO
2317,BARRIO LA ESTACION
2318,ALDEA LAS JARAS
