Group,Address
1588,"3A. AVENIDA 3-41 ZONA 3, CANTÓN EL MATAZANO ALDEA BOCA DEL MONTE"
1589,1A. AVENIDA 2-99 ZONA 1
1589,3A. AVENIDA 2-09 ZONA 1
1590,5A. CALLE 2-80 ZONA 1 ALDEA BOCA DEL MONTE
1590,1A. CALLE 2-60 ZONA 1 ALDEA BOCA DEL MONTE
1590,4A. CALLE 3-30 ZONA 3 ALDEA BOCA DEL MONTE
1590,2A. CALLE 3-61 ZONA 1 ALDEA BOCA DEL MONTE
1591,2A. CALLE 3-61 ZONA 1 BOCA DEL MONTE
1591,"2A. CALLE 3-61 ZONA 1, BOCA DEL MONTE"
1592,1A. AVENIDA 1-41 ZONA 2 ALDEA EL PORVENIR
1593,"4A. CALLE 6-22, SECTOR LOS MANZANILLOS, ZONA 3"
1594,KM. 10.5 AVENIDA HINCAPIÉ CARRETERA A VILLA CANALES
1595,"5A. AVENIDA ""C"" 4-65 ZONA 2 ALDEA BOCA DEL MONTE"
1596,6A. AVENIDA 3-29 ZONA 1 SANTA ELENA BARILLAS
1596,6A. AVENIDA 3-29 ZONA 1 ALDEA SANTA ELENA BARILLAS
1597,3A. CALLE 3-37 ZONA 1 BOCA DEL MONTE GUATEMALA
1597,6A. CALLE  2-35 ZONA 1 BOCA DEL MONTE GUATEMALA
1597,6A CALLE 2-35 ZONA 1  BOCA DEL MONTE GUATEMALA
1598,"KM 16.5 CARRETERA A VILLA CANALES, LOTE 30 MANZANA A CONDOMINIO VILLAS DEL SUR GUATEMALA"
1599,3A. CALLE 1-43 ZONA 2 GUATEMALA
1599,2A. CALLE 1-38 ZONA 1 GUATEMALA
1600,1RA. AVENIDA 2-99 ZONA 1  VILLA CANALES GUATEMALA
1601,"1A. AVENIDA ""D"" 7-37 COLONIA LA JOYA ZONA 3 ALDEA BOCA DEL MONTE"
1602,"2A. CALLE ""A"" 4-41 ZONA 1 BOCA DEL MONTE"
1603,3A AVE. 7-27 ZONA 1
1604,"ALDEA BOCA DEL MONTE, 4A AVE. 2-51 ZONA 1"
1605,1a. AV. 5-77 ZONA 2
1606,4TA CALLE 1-66 'A'
1607,1AV. 2-22
1608,3A. AVE. 2-09 VILLA CANALES
1609,1A. AVE. NORTE 4-27 ZONA 2 ALDEA BOCA DEL MONTE
1610,1A. CALLE B 1-70 ZONA 1 BOCA DEL MONTE
1610,1RA. CALLE B 1-70 ZONA 1 BOCA DEL MONTE
1611,KM. 23.5 CARRETERA A SAN JOSE EL TABLON
1612,FINCA LABOR DEL ROSARIO KM. 25.5 CARRETERA AL SALVADOR
1613,1A. AVENIDA 5-77 ZONA 2 ALDEA BOCA DEL MONTE
1613,"1A. AVENIDA 2-61 ZONA 3, ALDEA BOCA DEL MONTE"
1614,1A. AVENIDA A 1-36 ZONA 1
1614,14 AVENIDA A 0-36 ZONA 1
1615,3A. AV. 3-41 ZON 3
1616,"CASA 5-I, COLONIA PANORAMA DEL VALLE"
1617,7A. 2-78 ZONA 1 ALDEA SANTA ELENA BARILLAS
1618,"LOTE 44, MANZANA ""D"", SECTOR 10, PRADOS DE VILLA HERMOSA"
1618,LOTE 32 MANZANA B SECTOR 10 PRADOS DE VILLA HERMOSA
1618,"LOTE 45 MANZANA ""D"" SECTOR 10 PRADOS DE VILLA HERMOSA"
1619,"3A. CALLE 4-51, ZONA 6 COLONIA LOS ALAMOS"
1619,"3A. CALLE 1-62, ZONA 6 COLONIA LOS ALAMOS"
1619,"1A. CALLE 1-54, ZONA 6, COLONIA LOS ALAMOS"
1619,"3A. CALLE 4-51, ZONA 6, COLONIA LOS ALAMOS"
1620,"LOTE 9, MANZANA ""A"", SECTOR 6, ZONA 7, PRADOS DE VILLA HERMOSA"
1621,"1A. AVENIDA 2-71 ZONA 4, SANTA INÉS"
1622,"16 AVENIDA 2-76, COLONIA RIVERA DEL RIO, ZONA 13"
1623,CALLE REAL 4-12 ZONA 2
1624,CALZADA DR. RAFAEL MORALES
1625,"2A. CALLE 10-06 VALLES I, ZONA 11"
1626,"LOTE 64,65 Y 66 MANZANA A SECTOR 10 PRADOS DE VILLA HERMOSA"
1626,"LOTE 64, 65 Y 66, MANZANA A, SECTOR 10, PRADOS DE VILLA HERMOSA, ZONA 7"
1626,"LOTE 64, 65 Y 66, MANZANA A, SECTOR 10 PRADOS DE VILLA HERMOSA"
1626,"LOTES 64, 65 Y 66 MANZANA A, SECTOR 10, PRADOS DE VILLA HERMOSA, ZONA 7"
1627,"29 AVENIDA 19-50 ZONA 7, VILLA HERMOSA I"
1627,29 AV. 19-50 ZONA 7 VILLA HERMOSA I
1628,"LOTE 1, MANZANA A, SECTOR 2, VILLA HERMOSA II"
1628,"LOTE 1, MANZANA A, SECTOR II, VILLA HERMOSA II"
1628,"LOTE 26, MANZANA E, SECTOR 1, VILLA HERMOSA I"
1628,"LOTE 1 MANZANA Q SECTOR 6, VILLA HERMOSA I"
1628,LOTE 4 MANZANA A SECTOR 2 VILLAHERMOSA II
1629,"25 CALLE 28-36, VILLA HERMOSA II, ZONA 7"
1630,0 AVE. 5-73 ZONA 6 COLONIA LOS ALAMOS
1630,"0 AVENIDA 5-93 ZONA 6, COLONIA LOS ALAMOS"
1631,7A. AVENIDA 0-80 RIVERA DEL RIO ZONA 13
1632,"25 AVENIDA, 25-97, VILLA HERMOSA II"
1633,"0 CALLE C, 8-89, ZONA 2"
1634,"4TA. CALLE, 1-40, COLONIA LOS ALAMOS, ZONA 6"
1635,"CALLE PRINCIPAL, 2-18, ZONA 4, SANTA INES"
1636,"LOTE 1, MANZANA A, SECTOR 2"
1637,"4A. AVENIDA Y 4A. CALLE, ZONA 6, COLONIA LOS ALAMOS"
1638,0 CALLE 3-25 ZONA 1
1638,0  CALLE 3-25 ZONA 1
1638,0 CALLE 3-45 ZONA 1
1639,"SECTOR 3, LOTE 15, MANZANA C, VILLA HERMOSA I"
1640,"2A. CALLE 1-24 Y 1-38, ZONA 2"
1640,"2A. CALLE 1-24 Y 1-32, ZONA 2"
1640,2A. CALLE 1-24 Y 1-32 ZONA 2
1641,"1A. AVENIDA 00-75, COLONIA LOS ALAMOS, ZONA 6"
1641,"1A. AVENIDA 00-75 COLONIA LOS ALAMOS, ZONA 6"
1642,"SECTOR 3, MANZANA C, LOTES 11, 12 Y 13, RESIDENCIALES VILLA HERMOSA"
1642,"SECTOR 3, MANZANA C, LOTES 11, 12 Y 13 RESIDENCIALES VILLA HERMOSA, ZONA 7"
1642,"SECTOR 3 MANZANA M LOTES 11,12 Y 13, RESIDENCIALES VILLA HERMOSA"
1642,"SECTOR 3 MANZAN C, LOTE 11, 12 Y 13 RESIDENCIALES VILLA HERMOSA"
1643,"33 AVENIDA 17-83, ZONA 7, VILLA HERMOSA I"
1644,"24 CALLE 28-98, ZONA 7, VILLA HERMOSA II"
1645,"LOTE 1, MANZANA ""M"", SECTOR 9, ZONA 7, COLONIA PRADOS DE VILLA HERMOSA"
1646,"18 CALLE 22-60 COLONIA PRADOS DE VILLA HERMOSA, ZONA 7"
1647,"0A. AVENIDA 5-93, ZONA 6, COLONIA LOS ALAMOS"
1648,"7A. AVENIDA 0-80 ZONA 13, RIBERA DEL RIO"
1649,"6A. AVENIDA 4-25, ZONA 10, COLONIA LAS MARGARITAS"
1650,"CALLE PRINCIPAL 2-18 ZONA 4, SANTA INÉS PETAPA"
1650,"CALLE PRINCIPAL 2-18, ZONA 4 ALDEA SANTA INES PETAPA"
1651,"20 CALLE A 20-60, ZONA 7, COLONIA VILLA HERMOSA I"
1651,"20 CALLE A 20-60 ZONA 7, COLONIA VILLA HERMOSA I"
1652,"7A. AVENIDA 2-10 ZONA 13, RESIDENCIALES RIBERA DEL RÍO"
1653,"2A. CALLE 0-48 ZONA 10, CONDOMINIO LA CASTELLANA"
1653,"2A. CALLE 0-48, ZONA 10, CONDOMINIO LA CASTELLANA"
1654,"LOTES 20 Y 21, MANZANA C, SECTOR 10, COLONIA PRADOS DE VILLA HERMOSA, ZONA 7"
1655,"LOTES 21, 22 Y 23, MANZANA F, SECTOR 9, COLONIA PRADOS DE VILLA HERMOSA"
1656,"23A. CALLE 20-00 ZONA 7, VILLA HERMOSA I CENTRO COMERCIAL PACIFIC VILLA HERMOSA"
1657,"14A. AVENIDA 27-25, RESIDENCIALES FUENTES DEL VALLE I, ZONA 7"
1658,"0 AVENIDA A, 4-50, COLONIA LOS ÁLAMOS, ZONA 6"
1658,0 AVENIDA A 4-50 COLONIA LOS ALAMOS ZONA 6
1659,34 AVENIDA 19-87 COLONIA VILLA HERMOSA I SAN MIGUEL PETAPA
1660,LOTE 2 MANZANA M SECTOR 9 PRADOS DE VILLA HERMOSA SAN MIGUEL PETAPA
1661,4 AVENIDA Y 4 CALLE ZONA 6 COLONAI LOS ALAMOS SAN MIGUEL PETAPA
1662,"LOTE 14, MANZANA L, SECTOR 4, PRADOS DE VILLA HERMOSA, ZONA 7"
1663,"0 AVENIDA 0-72 COLONIA EL CORTIJO, ZONA 10"
1664,"1A. AVENIDA A, 1-25, ZONA 1"
1665,"LOTES 7, 8, 9, 10 Y 11, MANZANA B, SECTOR 11, ZONA 7"
1666,LOTE 51 MANZANA J SECTOR 9 COLONIA VILLA HERMOSA I ZONA 7
1666,"LOTE 51, MANZANA J, SECTOR 9, COLONIA VILLA HERMOSA I, ZONA 7"
1667,"29A. AVENIDA 19-50 COLONIA VILLA HERMOSA  I, ZONA 7"
1667,"29A. AVENIDA 19-50, COLONIA VILLA HERMOSA I, ZONA 7"
1668,"9A. AVENIDA 2-65 (MANZANA H, LOTE 15) RESIDENCIALES EUCALIPTOS I, ZONA 3"
1669,"2A. AVENIDA 1-55 COLONIA EL CORTIJO, ZONA 10"
1670,"22A. CALLE LOTE 57, 58 Y 59, MANZANA R, SECTOR 11, VILLA HERMOSA I, ZONA 7"
1671,4A AVE. 0-35 ZONA 2
1672,SECTOR 3 MANZANA N 17-22 COL. VILLAHERMOSA I SAN MIGUEL PETAPA
1673,1A. CALLE A 22-52 ZONA 6 COLONIA LOS ANGELES
1674,LOTE 4 MZ. H SECTOR I VILLA HERMOSA 2
1675,BOULEVAR VILLA HERMOSA MANZANA L LOTE 9 SECTOR 4 VILLA HERMOSA I ZONA 7
1676,"MANZANA L, LOTE 9, SECTOR 4, VILLA HERMOSA I"
1677,MANZANA L LOTE 9 SECTOR 4 VILLA HERMOSA I ZONA 7
1678,"LOTES 7,8,9,10 Y 11 MANZANA B SECTOR 11 PRADOS DE VILLAHERMOSA ZONA 7"
1679,"LOTE 57, MANZANA 'A' SECTOR 9, PRADOS DE VILLA HERMOSA"
1679,"LOTE 1, MANZANA  M  SECTOR 9, PRADOS DE VILLA HERMOSA"
1679,"LOTE 9, MANZANA  A  SECTOR 6, PRADOS DE VILLA HERMOSA"
1680,"33 AVENIDA 17-83, VILLA HERMOSA I ZONA 7"
1681,0 CALLE 7-74 ZONA 2
1682,6A AVE. A 10-59 ZONA 1
1683,2A CALLE 7-32 INTERIO ZONA 1
1683,2A. CALLE 7-32 INTERIOR ZONA 1
1684,10A AVE. 10-00 ZONA 1
1684,10 AVE 10-00 ZONA 1
1685,4A AVE. 1-30 ZONA 1
1686,EL TERRERO ZONA 4
1687,5TA. AV. 7-112 ZONA 1
1688,6A AVENIDA 9-17 ZONA 1
1688,6A AVENIDA 7-19 ZONA 1
1688,6A AVENIDA 1-47 ZONA 1
1689,9º. CALLEJÓN ¿B¿ 12-94 ZONA 4 SECTOR LOS OLIVOS ¿EL TERRERO¿
1689,"9º. CALLEJÓN B 12-94, ZONA 4, SECTOR LOS OLIVOS EL TERRERO"
1689,"9O. CALLEJÓN ""B"" 12-94 ZONA 4 SECTOR LOS OLIVOS ""EL TERRERO"""
1690,4 AVENIDA 1-30 ZONA 1
1690,4A. AVENIDA 1-30 ZONA 1
1691,"5A. CALLE 3-28 ZONA 2, BARRIO MINERVA"
1692,CORRAL CHIQUITO ZONA 8
1693,1RA. CALLE ZONA 8
1694,ALDEA CHIMUSINIQUE
1695,2DA. CALLE 6-49 ZONA 1
1695,"2A. CALLE 6-49, ZONA 1"
1695,"3A. CALLE 6-49, ZONA 1"
1696,4A AVENIDA 1-30 ZONA 1 DE LA CIUDAD
1697,SECTOR BRASILIA ZONA 7
1698,CABECERA DEPARTAMENTAL
1699,ZACULEU CENTRAL ZONA 9
1700,ALDEA XINAXOJ
1701,11 AVENIDA A 11-45 ZONA 8
1702,"2A. CALLE FINAL 3-37 COLONIA ALVARADO, ZONA 5"
1703,"7A.  AVENIDA 6-55, ZONA 1"
1703,7A. AVENIDA 6-45 ZONA 1
1704,3A. CALLE FINAL ZACULEU CENTRAL ZONA 9
1704,"3A. CALLE FINAL, ZACULEU CENTRAL, ZONA 9"
1705,"7A. CALLE 12-75, ZONA 5, COLONIA LA HONDONADA HUEHUETENANGO"
1705,"7MA. CALLE 12-75, ZONA 5 COLONIA LA HONDONADA HUEHUETENANGO"
1706,5A. AVENIDA 7-112 ZONA 1
1706,5A. AVENIDA 7-147 ZONA 1
1707,2A. AVENIDA 1-115 ZONA 3
1707,"2A. AVENIDA A 1-15, ZONA 3"
1708,"5A. CALLE  11-66, ZONA 1"
1708,"5A. CALLE 11-65, ZONA 1"
1708,5A. CALLE 11-66 ZONA 1
1708,5A. CALLE 11-65 ZONA 1
1708,5A. CALLE  11-66 ZONA 1
1709,"7MA. CALLE 12-75, ZONA 5, COLONIA LA HONDONADA"
1709,7A. CALLE 12-75 ZONA 5 COLONIA LA HONDONADA
1710,"4TA. CALLE 2-66. ZONA 9, ZACULEU CENTRAL"
1710,4TA CALLE 2-66 ZONA 9 ZACULEU CENTRAL
1711,5A. AVENIDA FINAL ZONA 6
1711,3A. AVENIDA FINAL ZONA 3
1711,2A. AVENIDA FINAL ZONA 1
1712,LA JOYA ZONA 4
1713,SEGUNDO CARRIZAL ZONA 3
1714,"6A. AVENIDA ""C"" 8-30 ZONA 1, COLONIA MAKEPEACE"
1715,"CALZADA KAIBIL BALAM, CANTÓN SAN JOSÉ, ZONA 5"
1716,ALDEA OJECHEJEL
1717,ALDEA ZACULEU CENTRAL ZONA 9
1718,1RA. CALLE ZONA 8 HUEHUETENANGO
1719,"7A. CALLE 6-52 ""A"", ZONA 1"
1719,"7A. CALLE 6-52- ""A"" ZONA 1"
1720,"6A. AVENIDA ""A"" 9-17, ZONA 1"
1721,"7A. AVENIDA ""B"" 1-26 ZONA 1"
1721,7A. AVENIDA B 1-25 ZONA 1
1722,"ALDEA TOJOTZALÉ, PUENTE ARROYO"
1723,2A. AVENIDA 4-04 ZONA 3
1723,2A AVENIDA 4-04 ZONA 3
1723,2A. AVENIDA 3-45 ZONA 3
1723,2A. AVENIDA 4-84 ZONA 1
1723,2A. AVENIDA 4-48 ZONA 1
1724,3ERA. CALLE FINAL ZONA 8
1725,"2DA. AV. ""A"" 1-15, ZONA 3, EL CALVARIO"
1726,3. AVENIDA FINAL ZONA 3
1727,1A. CALLE ZONA 3 EL CALVARIO
1728,5A. AVENIDA 9-98 ZONA 7 SECTOR BRASILIA
1728,"5A. AVENIDA 9-98, ZONA 7, SECTOR BRASILIA"
1729,ALDEA SUCULQUE
1730,"SECTOR LOS OLIVOS, ZONA 4 02/01/2023"
1731,"3A. CALLE FINAL, EL CALVARIO ZONA 3"
1732,"5A AVENIDA ""A"" 5-80 ZONA 1"
1733,6TA. AVENIDA COLONIA MAKEPEACE ZONA 1
1734,"2A. AVENIDA ""A"" 1-36 ZONA 3, EL CALVARIO"
1735,"11. AVENIDA ""A"" 1-45 CORRAL CHIQUITO ZONA 8"
1736,ALDEA LAS LAGUNAS ZONA 10
1737,"5A. CALLE Y 9A. AVENIDA, INTERIOR DE LA ZONA 1"
1738,3AV. 1-140 ZONA 3
1739,4A.CALLE 8-80 ZONA 4
1739,4A CALLE 8-80 ZONA 4.
1740,6A. AVENIDA  A  10-59 ZONA 1
1741,LAS LAGUNAS ZONA 9
1742,3A. CALLE Y 4A. AVENIDA ZONA 9 ALDEA ZACULEU CENTRAL
1743,5A. CALLE 1ER ACCESO 5-75 ZONA 5
1744,6A. AV. C 8A. CALLE 8-30 COL. MAKEPEACE ZONA 1
1745,"12 CALLE 1-50, ZONA 5 COLONIA LOS ENCINOS"
1746,"9A. CALLE ""A""  13-21, ZONA 5"
1747,LO DE HERNANDEZ ZONA 7
1748,"8A. CALLE  A  10-82 ZONA 1 7MA. CALLE 12-75, ZONA 5, COLONIA LA HONDONADA"
1749,2A. CALLE 8-79 COLONIA LO DE HERNANDEZ ZONA 7
1750,3AV. FINAL ZONA 3
1751,4TA. AV. 0-49 COLONIA ALVARADO ZONA 5
1752,5AV. 7-147 ZONA 1
1753,2A. CALLE 11-76 ZONA 4
1754,ALDEA CHINACA
1755,SECTOR IV CAMBOTE ZONA 11
1756,SEGUNDA CALLE ZONA SIETE LO DE HERNANDEZ
1757,13 CALLE 2-20 COLONIA LOS ENCINOS ZONA 5 OFICINAS 205
1758,COLONIA MAKEPEACE ZONA 1
1759,ALDEA CHUSCAJ
1760,CANTON LA LAGUNITA ZONA 3
1760,CANTÓN LA LAGUNITA ZONA 3
1761,"CANTON LOS PLANES DEL CORDERO, ALDEA LA CAPELLANIA"
1762,5A. AV. 4-13 ZONA 1
1763,ALDEA SAN FRANCISCO LAS FLORES
1764,"CANTÓN NUEVA ESPERANZA, ALDEA RÍO ESCONDIDO"
1764,CANTÓN NUEVA ESPERANZA ALDEA RÍO ESCONDIDO
1765,"EOU PARA NIÑAS 5A. AVENIDA 4-13, ZONA 1"
1766,5TA. AVENDIA 4-13 ZONA 1
1767,CANTÓN LA LAGUNITA ZONA 3 CHIANTLA
1768,CANTÓN PARROQUIA
1768,CANTON PARROQUIA
1769,"ALDEA CHUSCAJ, ZONA 4 CHIANTLA"
1770,ALDEA BUENOS AIRES
1771,CANTÓN PARROQUIA ZONA 1
1772,ALDEA CHÓCHAL
1773,11 AV. 8-25 ZONA 3
1774,ALDEA XEPON GRANDE
1775,"CALZADA FÉLIX CALDERÓN AVILA 0-15, ZONA 6,  BARRIO LA COMUNIDAD"
1775,"CALZADA FÉLIX CALDERÓN AVILA 0-15, ZONA 6 BARRIO LA COMUNIDAD"
1776,ALDEA XEPON CHIQUITO
1777,XEPON CHIQUITO
1778,BARRIO SAN JOAQUÍN
1779,CASERÍO TOJOCHÁN
1780,"CASERÍO TOJOCHÁN, ALDEA PUCAL"
1781,CABECERA MUNICIPAL DE MALACATANCITO MALACATANCITO
1782,ALDEA YERBA BUENA ALTA
1783,"CASERÍO EL CARRIZAL, ALDEA EL TRIUNFO"
1784,ALDEA POSONICAPA CHIQUITO
1785,CASERÍO LA CRUZ REGIONAL
1786,ALDEA SOSÍ
1787,16/10/2021
1788,CALLE LA PAZ
1789,NENTON
1790,"COLONIA NUEVA ESPERANZA, CHACULÁ"
1791,ALDEA RIO OCHO
1792,ALDEA EL TZALAY
1793,ALDEA HUIXOC
1794,ALDEA MICHICOY
1795,CALLE PRINCIPAL
1796,"SAN PEDRO NECTA, HUEHUETENANGO"
1797,CANTON EL LLANO
1797,CANTÓN EL LLANO
1798,ALDEA CHEJBAL
1799,ALDE EL LIMONAR
1799,ALDEA EL LIMONAR
1800,ALDEA TZISBAJ
1801,SAN MARCOS HUISTA
1802,CANTÓN SAN SEBASTIÁN
1802,CANTÓN SAN SEBASTIAN
1802,CANTON SAN SEBASTIAN
1803,ALDEA LA LAGUNA
1803,ALDEA LAS LAGUNAS
1804,ALDEA BUXUP
1805,"CANTÓN PARROQUIA, ALDEA TZISBAJ"
1806,ALDEA SAN MARCOS HUISTA
1807,"ZONA 1, CANTÓN PARROQUIA"
1808,CANTON LLANO
1809,"BARRIO ESQUIPULAS, ZONA 6"
1809,BARRIO ESQUIPULAS ZONA 6
1810,"BARRIO EL CARMEN, ZONA 2"
1811,BARRIO COTZAN
1812,BARRIO ESQUIPULAS
1813,BARRIO EL CENTRO SAN PEDRO SOLOMA
1814,BARRIO EL CARMEN
1815,SAN ILDEFONSO IXTAHUACAN
1816,"CASERÍO CHEJOJ, ALDEA VEGA DE SAN MIGUEL"
1817,"CASERÍO EL PLATANAR, ALDEA CASACA"
1818,SAN ILDEFONSO
1819,ALDEA EL CHALUM
1819,ALDEA EL CHAL
1820,"COLONIA NUEVA, CABECERA MUNICIPAL"
1821,"CABECERA MUNICIPAL, LA LIBERTAD"
1822,LA LIBERTAD
1823,ALDEA VALPARAISO
1824,ALDEA CAMOJALLITO
1825,LA DEMOCRACIA
1826,CAMOJALLITO
1827,LA MESILLA
1828,ALDEA SANTA ROSA
1829,ALDEA LA MESILLA
1830,"8A. CALLE 1-35, ZONA 2"
1831,"CALLE SAMUEL HERNANDEZ,ALDEA LA MESILLA"
1832,CANTON EL CALVARIO
1832,CANTON CALVARIO
1833,CALLE REAL EL CEMENTERIO
1833,CALLE REAL DEL CEMENTERIO
1833,CALLE REAL CEMENTERIO
1834,ALDEA SAN MARTÍN CUCHUMATÁN
1835,CANTÓN EL BOSQUE
1836,CANTON VISTA HERMOSA
1836,CANTÓN VISTA HERMOSA
1837,"CENTRO POLIFUNCIONAL, CANTÓN VISTA HERMOSA"
1838,"CANTÓN VISTA HERMOSA SANTA EULALIA, HUEHUETENANGO"
1839,ALDEA COCOLA GRANDE
1840,CANTÓN ROSARIO
1841,CABECERA MUNICIPAL SANTA EULALIA
1841,"CABECERA MUNICIPAL, SANTA EULALIA"
1842,CANTÓN CENTRO
1842,CANTÓN EL CENTRO
1843,VISTA HERMOSA
1844,CANTÓN CALVARIO
1845,"SANTA EULALIA, HUEHUETENANGO"
1846,ALDEA POJOM SAN MATEO IXTATÁN
1847,ALDEA POJOM
1847,ALDEA POJ
1848,CANTÓN CHAKCHAKK´EN
1849,ALDEA YALANHUITZ
1850,SAN MATEO IXTATAN
1851,COLOTENANGO
1852,"CASERÍO TZIMINAS, ALDEA TZABAL"
1853,"SAN SEBASTIAN, HUEHUETENANGO"
1854,TECTITAN
1855,ALDEA SANTIAGO PETATAN
1855,ALDEA SANTIAGO PETZATAN
1856,CANTÓN CIPRÉS
1857,CANTON MENDEZ
1858,CANTON REFORMA
1858,CANTÓN REFORMA
1859,CABECERA MUNICIPAL SAN ANTONIO HUISTA
1859,"CABECERA MUNICIPAL, SAN ANTONIO HUISTA"
1860,CANTÓN RECREO
1861,SAN ANTONIO HUISTA
1862,SAN SEBASTIAN COATAN
1862,SAN SEBASTIÁN COATÁN
1863,CABECERA MUNICIPAL SAN PEDRO SOLOMA
1864,ALDEA SAN JOSÉ PUEBLO NUEVO
1865,CABECERA MUNICIPAL SAN SEBASTIÁN COATÁN
1866,ALDEA PALESTINA LA UNION
1867,ALDEA SAN JUAN LA CEIBA
1868,ALDEA NUEVA GENERACION MAYA
1869,SANTA CRUZ BARILLAS
1870,ALDEA NUEVA UNION MAYA
1871,ALDEA EL JORDÁN SANTA CRUZ BARILLAS
1872,ALDEA SAN FRANCISCO MOMONLAC
1873,"5A.  CALLE 5-75, ZONA 1 02/01/202"
1874,"5A.  CALLE 5-75, ZONA 1"
1875,ALDEA YULCONOP
1876,"ALDEA CHANCOLÍN, CASERÍO LAS VICTORIAS"
1877,"2A.  CALLE 6-35, ZONA 6"
1877,"2A. CALLE 6-35, ZONA 6"
1877,2A. CALLE 6-35 ZONA 1
1878,0 AVENIDA 1-54 ZONA 4
1879,"2A. CALLE 6-35, ZONA 6, CABECERA MUNICIPAL"
1880,"1A. AVENIDA 01-21, ZONA 1"
1880,1RA. AVENIDA 1-41 ZONA 1
1880,"1A. AVENIDA 1-41,  ZONA 1"
1881,CASERÍO SANTA ELENA
1882,VILLA DE BARILLAS
1883,2A. CALLE 0-27 ZONA 1 BARILLAS
1884,2A. AV. 2-31 ZONA 3
1885,ALDEA CLIMENTORO
1886,4TA CALLE 3-35 ZONA 3
1886,"4TA. CALLE 3-35, ZONA 3"
1886,"4A. CALLE 3-35, ZONA 3"
1886,4TA. CALLE 3-35 ZONA 3
1886,4TA CALLE 3-25 ZONA 4
1887,ALDEA CANTZELA
1888,"3A. AVENIDA 3-01, ZONA 1"
1888,"2A. AVENIDA 3-19, ZONA 1"
1888,2A. AVENIDA  3-01 ZONA 1
1889,CABECERA MUNICIPAL AGUACATAN
1890,"ALDEA PATZALAM, CASERÍO AGUA BLANCA"
1891,"4A.  CALLE 3-35, ZONA 3 AGUACATÁN"
1892,AGUACATAN
1893,SANTIAGO CHIMALTENANGO
1894,CANTON BUENOS AIRES
1895,ALDEA VALENTON
1896,UNION CANTINIL
1897,"CASERÍO CUATRO CAMINOS, ALDEA LA TEJERA"
1898,CASERIO EL CARMEN ALDEA CANTINIL
1899,ALDEA TAJUMUCO
1900,14 CALLE Y 11 AVENIDA
1900,14 CALLE 12 AVENIDA
1901,8A AVENIDA ENTRE 17 Y 18 CALLES
1902,8A. AVENIDA Y 10A. CALLE
1902,8A. AVENIDA Y 17 CALLE
1902,5TA. AVENIDA Y 1RA. CALLE
1903,10A CALLE ENTRE 8A Y 9A AVENIDAS
1904,ALDEA ENTRE RIOS
1905,7A. CALLE 9A. AVENIDA
1906,15 CALLE ENTRE 7A. Y 8A. AVENIDA
1907,"COLONIA PIEDRAS NEGRAS, SANTO TOMAS DE CASTILLA"
1907,"COLONIA PIEDRAS NEGRAS, SANTO TOMÁS DE CASTILLA"
1907,"COLONIA PIEDRAS NEGRAS, ALDEA SANTO TOMÁS DE CASTILLA"
1907,"COLONIA PIEDRAS NEGRAS, ALDEA SANTO TOMAS DE CASTILLA"
1907,COLONIA PIEDRAS NEGRAS ALDEA SANTO TOMASDE CASTILLA
1908,ALDEA PLACA NO. 1
1908,ALDEA LA PLACA NO. 1
1908,ALDEA PLACA NO.1
1909,7A. AVENIDA ENTRE 16A. Y 17A. CALLES
1909,3A. AVENIDA ENTRE 6A. Y 7A. CALLE
1910,COLONIA SAN MANUEL
1911,COLONIA MARIA LUISA I
1912,ALDEA SAN MIGUELITO
1913,14 CALLE ENTRE 11 AVENIDA
1913,14 CALLE ENTRE 11 Y 12 AVENIDA
1914,COLONIA SAN CRISTOBAL ENTRE RIOS
1915,5A.CALLE ENTRE 3A. Y 4A. AVENIDA
1916,"COLONIA 15 DE ABRIL, SANTO TOMAS DE CASTILLA"
1917,12 AV. 10 Y 11 CALLE
1918,INTERIOR CENTRO DE REHABILITACION
1919,19 CALLE 14 AVENIDAS
1919,21 CALLE 14 AVENIDA
1919,19 CALLE 14 AVENIDA
1919,19 CALLE 4A. AVENIDA
1920,"COLONIA SAN AGUSTIN, DE SANTO TOMAS DE CASTILLA"
1920,"COLONIA SAN AGUSTIN, ALDEA SANTO TOMAS DE CASTILLA"
1921,4A. AVENIDA ENTRE 12 Y 13 CALLES
1921,12 AVENIDA ENTRE 12 Y 13 CALLES
1922,13 AV. ENTRE 14 Y 15 CALLES
1923,ZONA URBANIZADA PUERTO SANTO TOMAS DE CASTILLA
1924,CASERIO COLINA II DE SANTO TOMAS DE CASTILLA
1924,"CASERIO COLINA II, ALDEA SANTO TOMAS DE CASTILLA"
1925,COLONIA PIEDRAS NEGRAS
1926,SANTO TOMAS DE CASTILLA
1927,"3A. CALLE 15A. AVENIDA, COLONIA LAS FLORES, SANTO TOMAS DE CASTILLA"
1927,"3A. CALLE Y 15 AVENIDA, COLONIA LAS FLORES, SANTO TOMAS DE CASTILLA"
1927,3A. CALLE 15 AVENIDA COLONIA LAS FLORES SANTO TOMAS DE CASTILLA
1928,ALDEA SANTO TOMAS DE CASTILLA
1929,"COLONIA SAN CRISTOBAL, ENTRE RIOS, PUERTO BARRIOS"
1930,BARRIO EL PUEBLITO ALDEA SANTO TOMAS DE CASTILLA
1930,"BARRIO EL PUEBLITO, SANTO TOMAS DE CASTILLA"
